date,currency,baseRate
2016-05-25,CAD,0.681013347861618
2016-05-25,CHF,0.902608538676776
2016-05-25,CNY,0.136563515691148
2016-05-25,CZK,0.037002775208141
2016-05-25,DKK,0.134471861762926
2016-05-25,EUR,1.000000000000000
2016-05-25,GBP,1.306967443440984
2016-05-25,HKD,0.115283077597040
2016-05-25,HRK,0.133422281521014
2016-05-25,HUF,0.003164556962025
2016-05-25,IDR,0.000065452479536
2016-05-25,ILS,0.231862551879246
2016-05-25,INR,0.013231363624335
2016-05-25,JPY,0.008159268929504
2016-05-25,KRW,0.000752264315590
2016-05-25,MXN,0.048578590443620
2016-05-25,MYR,0.217585239017385
2016-05-25,NOK,0.107117990466499
2016-05-25,NZD,0.602264514574801
2016-05-25,PHP,0.019132531042532
2016-05-25,PLN,0.225438477839398
2016-05-25,RON,0.221813100281703
2016-05-25,RUB,0.013436128675117
2016-05-25,SEK,0.107457554266065
2016-05-25,SGD,0.647458724506313
2016-05-25,THB,0.025053865811495
2016-05-25,TRY,0.302709247767519
2016-05-25,USD,0.895415472779370
2016-05-25,ZAR,0.057306261855233
2016-05-26,AUD,0.646203554119548
2016-05-26,BGN,0.511299723898149
2016-05-26,BRL,0.252009777979386
2016-05-26,CAD,0.684556407447974
2016-05-26,CHF,0.905059281382931
2016-05-26,CNY,0.136731568584555
2016-05-26,CZK,0.036998668047950
2016-05-26,DKK,0.134464629079321
2016-05-26,EUR,1.000000000000000
2016-05-26,GBP,1.317089232795522
2016-05-26,HKD,0.115561513393579
2016-05-26,HRK,0.133390246505176
2016-05-26,HUF,0.003181774793980
2016-05-26,IDR,0.000065773463039
2016-05-26,ILS,0.232834291834501
2016-05-26,INR,0.013315579227696
2016-05-26,JPY,0.008143985666585
2016-05-26,KRW,0.000759209207689
2016-05-26,MXN,0.048775253387441
2016-05-26,MYR,0.218765723786397
2016-05-26,NOK,0.107590510516972
2016-05-26,NZD,0.606501698204755
2016-05-26,PHP,0.019190542900459
2016-05-26,PLN,0.226218753534668
2016-05-26,RON,0.221773746423898
2016-05-26,RUB,0.013654449575483
2016-05-26,SEK,0.107931916547042
2016-05-26,SGD,0.650533437418683
2016-05-26,THB,0.025145845906256
2016-05-26,TRY,0.304099257997810
2016-05-26,USD,0.897182845863987
2016-05-26,ZAR,0.057224934048264
2016-05-27,AUD,0.645953103804664
2016-05-27,BGN,0.511299723898149
2016-05-27,BRL,0.249975002499750
2016-05-27,CAD,0.692376930000692
2016-05-27,CHF,0.902934537246050
2016-05-27,CNY,0.136543004219179
2016-05-27,CZK,0.037005513821559
2016-05-27,DKK,0.134468245323867
2016-05-27,EUR,1.000000000000000
2016-05-27,GBP,1.316309069369488
2016-05-27,HKD,0.115300357431108
2016-05-27,HRK,0.133420501394244
2016-05-27,HUF,0.003180762746907
2016-05-27,IDR,0.000065822428203
2016-05-27,ILS,0.233432152944747
2016-05-27,INR,0.013348372499683
2016-05-27,JPY,0.008134710811031
2016-05-27,KRW,0.000758800185147
2016-05-27,MXN,0.048747434666251
2016-05-27,MYR,0.220094640695499
2016-05-27,NOK,0.108143181572402
2016-05-27,NZD,0.602736423362064
2016-05-27,PHP,0.019182444227043
2016-05-27,PLN,0.226716241951573
2016-05-27,RON,0.221877080097626
2016-05-27,RUB,0.013747216188722
2016-05-27,SEK,0.107677398514052
2016-05-27,SGD,0.650152785904688
2016-05-27,THB,0.025152170632326
2016-05-27,TRY,0.305399462496946
2016-05-27,USD,0.895415472779370
2016-05-27,ZAR,0.057416817385812
2016-05-28,AUD,0.645869663501905
2016-05-28,BGN,0.511299723898149
2016-05-28,BRL,0.248077400148846
2016-05-28,CAD,0.686813186813187
2016-05-28,CHF,0.903505601734731
2016-05-28,CNY,0.136461019909663
2016-05-28,CZK,0.036998668047950
2016-05-28,DKK,0.134468245323867
2016-05-28,EUR,1.000000000000000
2016-05-28,GBP,1.311561413863204
2016-05-28,HKD,0.115293710728080
2016-05-28,HRK,0.133502436419465
2016-05-28,HUF,0.003182584895452
2016-05-28,IDR,0.000065975028452
2016-05-28,ILS,0.232893940099679
2016-05-28,INR,0.013357019781746
2016-05-28,JPY,0.008165931732811
2016-05-28,KRW,0.000759312973621
2016-05-28,MXN,0.048400133584369
2016-05-28,MYR,0.219519690916275
2016-05-28,NOK,0.107735401853049
2016-05-28,NZD,0.602918123718799
2016-05-28,PHP,0.019195331695332
2016-05-28,PLN,0.227728183640007
2016-05-28,RON,0.222054447750588
2016-05-28,RUB,0.013559027871938
2016-05-28,SEK,0.107906294174139
2016-05-28,SGD,0.651041666666667
2016-05-28,THB,0.025093473187624
2016-05-28,TRY,0.303692905733722
2016-05-28,USD,0.895415472779370
2016-05-28,ZAR,0.057305276669876
2016-05-29,AUD,0.645869663501905
2016-05-29,BGN,0.511299723898149
2016-05-29,BRL,0.248077400148846
2016-05-29,CAD,0.686813186813187
2016-05-29,CHF,0.903505601734731
2016-05-29,CNY,0.136461019909663
2016-05-29,CZK,0.036998668047950
2016-05-29,DKK,0.134468245323867
2016-05-29,EUR,1.000000000000000
2016-05-29,GBP,1.311561413863204
2016-05-29,HKD,0.115293710728080
2016-05-29,HRK,0.133502436419465
2016-05-29,HUF,0.003182584895452
2016-05-29,IDR,0.000065975028452
2016-05-29,ILS,0.232893940099679
2016-05-29,INR,0.013357019781746
2016-05-29,JPY,0.008165931732811
2016-05-29,KRW,0.000759312973621
2016-05-29,MXN,0.048400133584369
2016-05-29,MYR,0.219519690916275
2016-05-29,NOK,0.107735401853049
2016-05-29,NZD,0.602918123718799
2016-05-29,PHP,0.019195331695332
2016-05-29,PLN,0.227728183640007
2016-05-29,RON,0.222054447750588
2016-05-29,RUB,0.013559027871938
2016-05-29,SEK,0.107906294174139
2016-05-29,SGD,0.651041666666667
2016-05-29,THB,0.025093473187624
2016-05-29,TRY,0.303692905733722
2016-05-29,USD,0.895415472779370
2016-05-29,ZAR,0.057305276669876
2016-05-30,AUD,0.645869663501905
2016-05-30,BGN,0.511299723898149
2016-05-30,BRL,0.248077400148846
2016-05-30,CAD,0.686813186813187
2016-05-30,CHF,0.903505601734731
2016-05-30,CNY,0.136461019909663
2016-05-30,CZK,0.036998668047950
2016-05-30,DKK,0.134468245323867
2016-05-30,EUR,1.000000000000000
2016-05-30,GBP,1.311561413863204
2016-05-30,HKD,0.115293710728080
2016-05-30,HRK,0.133502436419465
2016-05-30,HUF,0.003182584895452
2016-05-30,IDR,0.000065975028452
2016-05-30,ILS,0.232893940099679
2016-05-30,INR,0.013357019781746
2016-05-30,JPY,0.008165931732811
2016-05-30,KRW,0.000759312973621
2016-05-30,MXN,0.048400133584369
2016-05-30,MYR,0.219519690916275
2016-05-30,NOK,0.107735401853049
2016-05-30,NZD,0.602918123718799
2016-05-30,PHP,0.019195331695332
2016-05-30,PLN,0.227728183640007
2016-05-30,RON,0.222054447750588
2016-05-30,RUB,0.013559027871938
2016-05-30,SEK,0.107906294174139
2016-05-30,SGD,0.651041666666667
2016-05-30,THB,0.025093473187624
2016-05-30,TRY,0.303692905733722
2016-05-30,USD,0.895415472779370
2016-05-30,ZAR,0.057305276669876
2016-05-31,AUD,0.644994840041280
2016-05-31,BGN,0.511299723898149
2016-05-31,BRL,0.249078409883431
2016-05-31,CAD,0.688515560451666
2016-05-31,CHF,0.904322662325918
2016-05-31,CNY,0.136399596257195
2016-05-31,CZK,0.037008252840383
2016-05-31,DKK,0.134464629079321
2016-05-31,EUR,1.000000000000000
2016-05-31,GBP,1.313628899835796
2016-05-31,HKD,0.115557507193455
2016-05-31,HRK,0.133604104318085
2016-05-31,HUF,0.003186641598419
2016-05-31,IDR,0.000065793066332
2016-05-31,ILS,0.233388568627909
2016-05-31,INR,0.013371397244155
2016-05-31,JPY,0.008074283407348
2016-05-31,KRW,0.000753812406245
2016-05-31,MXN,0.048598185343759
2016-05-31,MYR,0.218031178458520
2016-05-31,NOK,0.107497984412792
2016-05-31,NZD,0.601539942252166
2016-05-31,PHP,0.019211188596238
2016-05-31,PLN,0.227583067819754
2016-05-31,RON,0.222059378677858
2016-05-31,RUB,0.013624980584403
2016-05-31,SEK,0.107723796186578
2016-05-31,SGD,0.650026001040042
2016-05-31,THB,0.025125628140704
2016-05-31,TRY,0.303656018462286
2016-05-31,USD,0.897746655893707
2016-05-31,ZAR,0.056923943918530
2016-06-01,AUD,0.650787452817910
2016-06-01,BGN,0.511299723898149
2016-06-01,BRL,0.250941028858218
2016-06-01,CAD,0.688231245698555
2016-06-01,CHF,0.905469032959073
2016-06-01,CNY,0.136308493382223
2016-06-01,CZK,0.037006883280290
2016-06-01,DKK,0.134451973754975
2016-06-01,EUR,1.000000000000000
2016-06-01,GBP,1.312594342718383
2016-06-01,HKD,0.115420129270545
2016-06-01,HRK,0.133520261699713
2016-06-01,HUF,0.003183598102576
2016-06-01,IDR,0.000065874373617
2016-06-01,ILS,0.232769255836689
2016-06-01,INR,0.013342050139424
2016-06-01,JPY,0.008075587498991
2016-06-01,KRW,0.000754085256879
2016-06-01,MXN,0.048736506079879
2016-06-01,MYR,0.217675228558990
2016-06-01,NOK,0.107296137339056
2016-06-01,NZD,0.605473480261565
2016-06-01,PHP,0.019175823122208
2016-06-01,PLN,0.227972187393138
2016-06-01,RON,0.221690165824244
2016-06-01,RUB,0.013599891200870
2016-06-01,SEK,0.107631040792164
2016-06-01,SGD,0.650745103143099
2016-06-01,THB,0.025141420490258
2016-06-01,TRY,0.303702128951924
2016-06-01,USD,0.896539358077820
2016-06-01,ZAR,0.056862444061571
2016-06-02,AUD,0.650618087182824
2016-06-02,BGN,0.511299723898149
2016-06-02,BRL,0.248688169903758
2016-06-02,CAD,0.685588920883039
2016-06-02,CHF,0.904568068747173
2016-06-02,CNY,0.136058124030586
2016-06-02,CZK,0.037000037000037
2016-06-02,DKK,0.134435706123546
2016-06-02,EUR,1.000000000000000
2016-06-02,GBP,1.292691124382740
2016-06-02,HKD,0.115183487295261
2016-06-02,HRK,0.133123885087462
2016-06-02,HUF,0.003183598102576
2016-06-02,IDR,0.000065471849069
2016-06-02,ILS,0.232331211374936
2016-06-02,INR,0.013266470322906
2016-06-02,JPY,0.008192020971574
2016-06-02,KRW,0.000751015748800
2016-06-02,MXN,0.048418881427001
2016-06-02,MYR,0.215475446572863
2016-06-02,NOK,0.107431002438684
2016-06-02,NZD,0.610761619739816
2016-06-02,PHP,0.019190174630589
2016-06-02,PLN,0.227386420482969
2016-06-02,RON,0.221346673159502
2016-06-02,RUB,0.013372452213542
2016-06-02,SEK,0.107763265658003
2016-06-02,SGD,0.650406504065041
2016-06-02,THB,0.025096621994680
2016-06-02,TRY,0.303600704353634
2016-06-02,USD,0.894934669769107
2016-06-02,ZAR,0.057017743921908
2016-06-03,AUD,0.644496004124774
2016-06-03,BGN,0.511299723898149
2016-06-03,BRL,0.248539828507518
2016-06-03,CAD,0.682035193015960
2016-06-03,CHF,0.903995660820828
2016-06-03,CNY,0.135797607246160
2016-06-03,CZK,0.036997299197159
2016-06-03,DKK,0.134439320812551
2016-06-03,EUR,1.000000000000000
2016-06-03,GBP,1.293075580267667
2016-06-03,HKD,0.115032439147840
2016-06-03,HRK,0.133377792597533
2016-06-03,HUF,0.003194684045748
2016-06-03,IDR,0.000065492945755
2016-06-03,ILS,0.231991648300661
2016-06-03,INR,0.013280741596611
2016-06-03,JPY,0.008199409642506
2016-06-03,KRW,0.000752247338925
2016-06-03,MXN,0.048128059139759
2016-06-03,MYR,0.215076889988171
2016-06-03,NOK,0.107112253641817
2016-06-03,NZD,0.607017117882724
2016-06-03,PHP,0.019191279482603
2016-06-03,PLN,0.227774867321140
2016-06-03,RON,0.221238938053097
2016-06-03,RUB,0.013325870845660
2016-06-03,SEK,0.107590510516972
2016-06-03,SGD,0.649392817715436
2016-06-03,THB,0.025107333852218
2016-06-03,TRY,0.303278439935705
2016-06-03,USD,0.893814801573114
2016-06-03,ZAR,0.057321700849508
2016-06-04,AUD,0.649477170877444
2016-06-04,BGN,0.511299723898149
2016-06-04,BRL,0.250168863983189
2016-06-04,CAD,0.685213101274496
2016-06-04,CHF,0.904977375565611
2016-06-04,CNY,0.136113682147329
2016-06-04,CZK,0.037002775208141
2016-06-04,DKK,0.134441128229948
2016-06-04,EUR,1.000000000000000
2016-06-04,GBP,1.293912143365465
2016-06-04,HKD,0.115362873919915
2016-06-04,HRK,0.133408041836762
2016-06-04,HUF,0.003200614517987
2016-06-04,IDR,0.000066023945565
2016-06-04,ILS,0.231272693633063
2016-06-04,INR,0.013331378064551
2016-06-04,JPY,0.008232485387338
2016-06-04,KRW,0.000756195128591
2016-06-04,MXN,0.047892032202602
2016-06-04,MYR,0.216164804046605
2016-06-04,NOK,0.107697112640410
2016-06-04,NZD,0.613986615091791
2016-06-04,PHP,0.019297196117404
2016-06-04,PLN,0.227992977816283
2016-06-04,RON,0.221297689652120
2016-06-04,RUB,0.013349566406083
2016-06-04,SEK,0.107985529938988
2016-06-04,SGD,0.651423360041691
2016-06-04,THB,0.025176867494146
2016-06-04,TRY,0.303932891617531
2016-06-04,USD,0.896539358077820
2016-06-04,ZAR,0.057544683446696
2016-06-05,AUD,0.649477170877444
2016-06-05,BGN,0.511299723898149
2016-06-05,BRL,0.250168863983189
2016-06-05,CAD,0.685213101274496
2016-06-05,CHF,0.904977375565611
2016-06-05,CNY,0.136113682147329
2016-06-05,CZK,0.037002775208141
2016-06-05,DKK,0.134441128229948
2016-06-05,EUR,1.000000000000000
2016-06-05,GBP,1.293912143365465
2016-06-05,HKD,0.115362873919915
2016-06-05,HRK,0.133408041836762
2016-06-05,HUF,0.003200614517987
2016-06-05,IDR,0.000066023945565
2016-06-05,ILS,0.231272693633063
2016-06-05,INR,0.013331378064551
2016-06-05,JPY,0.008232485387338
2016-06-05,KRW,0.000756195128591
2016-06-05,MXN,0.047892032202602
2016-06-05,MYR,0.216164804046605
2016-06-05,NOK,0.107697112640410
2016-06-05,NZD,0.613986615091791
2016-06-05,PHP,0.019297196117404
2016-06-05,PLN,0.227992977816283
2016-06-05,RON,0.221297689652120
2016-06-05,RUB,0.013349566406083
2016-06-05,SEK,0.107985529938988
2016-06-05,SGD,0.651423360041691
2016-06-05,THB,0.025176867494146
2016-06-05,TRY,0.303932891617531
2016-06-05,USD,0.896539358077820
2016-06-05,ZAR,0.057544683446696
2016-06-06,AUD,0.649477170877444
2016-06-06,BGN,0.511299723898149
2016-06-06,BRL,0.250168863983189
2016-06-06,CAD,0.685213101274496
2016-06-06,CHF,0.904977375565611
2016-06-06,CNY,0.136113682147329
2016-06-06,CZK,0.037002775208141
2016-06-06,DKK,0.134441128229948
2016-06-06,EUR,1.000000000000000
2016-06-06,GBP,1.293912143365465
2016-06-06,HKD,0.115362873919915
2016-06-06,HRK,0.133408041836762
2016-06-06,HUF,0.003200614517987
2016-06-06,IDR,0.000066023945565
2016-06-06,ILS,0.231272693633063
2016-06-06,INR,0.013331378064551
2016-06-06,JPY,0.008232485387338
2016-06-06,KRW,0.000756195128591
2016-06-06,MXN,0.047892032202602
2016-06-06,MYR,0.216164804046605
2016-06-06,NOK,0.107697112640410
2016-06-06,NZD,0.613986615091791
2016-06-06,PHP,0.019297196117404
2016-06-06,PLN,0.227992977816283
2016-06-06,RON,0.221297689652120
2016-06-06,RUB,0.013349566406083
2016-06-06,SEK,0.107985529938988
2016-06-06,SGD,0.651423360041691
2016-06-06,THB,0.025176867494146
2016-06-06,TRY,0.303932891617531
2016-06-06,USD,0.896539358077820
2016-06-06,ZAR,0.057544683446696
2016-06-07,AUD,0.648634624116235
2016-06-07,BGN,0.511299723898149
2016-06-07,BRL,0.250413181749887
2016-06-07,CAD,0.681895669962496
2016-06-07,CHF,0.904895484571532
2016-06-07,CNY,0.134192163177670
2016-06-07,CZK,0.037005513821559
2016-06-07,DKK,0.134450166045955
2016-06-07,EUR,1.000000000000000
2016-06-07,GBP,1.270325203252033
2016-06-07,HKD,0.113437847403408
2016-06-07,HRK,0.133200133200133
2016-06-07,HUF,0.003210788248515
2016-06-07,IDR,0.000065953228608
2016-06-07,ILS,0.229874488529263
2016-06-07,INR,0.013157981302509
2016-06-07,JPY,0.008225037012667
2016-06-07,KRW,0.000755857898715
2016-06-07,MXN,0.047477519394567
2016-06-07,MYR,0.215183336202444
2016-06-07,NOK,0.107602087480497
2016-06-07,NZD,0.610575161802418
2016-06-07,PHP,0.019084697889232
2016-06-07,PLN,0.228435672514620
2016-06-07,RON,0.221278102318995
2016-06-07,RUB,0.013477670196019
2016-06-07,SEK,0.108154877784988
2016-06-07,SGD,0.648340248962656
2016-06-07,THB,0.024982512241431
2016-06-07,TRY,0.302901799236687
2016-06-07,USD,0.881134901753458
2016-06-07,ZAR,0.058801046658631
2016-06-08,AUD,0.655307994757536
2016-06-08,BGN,0.511299723898149
2016-06-08,BRL,0.251332059917563
2016-06-08,CAD,0.689417442261289
2016-06-08,CHF,0.910829765916750
2016-06-08,CNY,0.134086002762172
2016-06-08,CZK,0.037008252840383
2016-06-08,DKK,0.134473670055403
2016-06-08,EUR,1.000000000000000
2016-06-08,GBP,1.284026707755521
2016-06-08,HKD,0.113449429916615
2016-06-08,HRK,0.133106165477585
2016-06-08,HUF,0.003220819376449
2016-06-08,IDR,0.000066521649471
2016-06-08,ILS,0.230648583817695
2016-06-08,INR,0.013202975950779
2016-06-08,JPY,0.008185985592665
2016-06-08,KRW,0.000762381068553
2016-06-08,MXN,0.047458141918828
2016-06-08,MYR,0.217155266015201
2016-06-08,NOK,0.108430468961778
2016-06-08,NZD,0.612745098039216
2016-06-08,PHP,0.019146451205269
2016-06-08,PLN,0.229959067286023
2016-06-08,RON,0.221862312249018
2016-06-08,RUB,0.013566293729252
2016-06-08,SEK,0.108415186799367
2016-06-08,SGD,0.650956906652780
2016-06-08,THB,0.025006251562891
2016-06-08,TRY,0.303979086238867
2016-06-08,USD,0.881212548466690
2016-06-08,ZAR,0.059278579685231
2016-06-09,AUD,0.656685053848174
2016-06-09,BGN,0.511299723898149
2016-06-09,BRL,0.257824988397876
2016-06-09,CAD,0.693000693000693
2016-06-09,CHF,0.913909705721075
2016-06-09,CNY,0.133820439733965
2016-06-09,CZK,0.037008252840383
2016-06-09,DKK,0.134473670055403
2016-06-09,EUR,1.000000000000000
2016-06-09,GBP,1.281262812628126
2016-06-09,HKD,0.113201566709683
2016-06-09,HRK,0.132828584711430
2016-06-09,HUF,0.003224870198974
2016-06-09,IDR,0.000066552241180
2016-06-09,ILS,0.229721348004870
2016-06-09,INR,0.013206376038351
2016-06-09,JPY,0.008212203334155
2016-06-09,KRW,0.000762555475911
2016-06-09,MXN,0.048351223285949
2016-06-09,MYR,0.218288184060597
2016-06-09,NOK,0.108630709901689
2016-06-09,NZD,0.616294835449279
2016-06-09,PHP,0.019148650977539
2016-06-09,PLN,0.231331544369390
2016-06-09,RON,0.221906621693591
2016-06-09,RUB,0.013784395512904
2016-06-09,SEK,0.108362320254001
2016-06-09,SGD,0.652017995696681
2016-06-09,THB,0.025003750562584
2016-06-09,TRY,0.304887344126345
2016-06-09,USD,0.878889084197574
2016-06-09,ZAR,0.059661599408157
2016-06-10,AUD,0.655737704918033
2016-06-10,BGN,0.511299723898149
2016-06-10,BRL,0.260565949241753
2016-06-10,CAD,0.691610761463448
2016-06-10,CHF,0.916086478563576
2016-06-10,CNY,0.134399569921376
2016-06-10,CZK,0.037008252840383
2016-06-10,DKK,0.134477286786262
2016-06-10,EUR,1.000000000000000
2016-06-10,GBP,1.274892271603050
2016-06-10,HKD,0.113575703885425
2016-06-10,HRK,0.132696390658174
2016-06-10,HUF,0.003210891343437
2016-06-10,IDR,0.000066341856935
2016-06-10,ILS,0.229305205228159
2016-06-10,INR,0.013211348548403
2016-06-10,JPY,0.008283631544069
2016-06-10,KRW,0.000759555204472
2016-06-10,MXN,0.048363850923266
2016-06-10,MYR,0.217812724619372
2016-06-10,NOK,0.108120965736466
2016-06-10,NZD,0.627510040160643
2016-06-10,PHP,0.019161493063540
2016-06-10,PLN,0.230834929941599
2016-06-10,RON,0.221754074731123
2016-06-10,RUB,0.013732113921617
2016-06-10,SEK,0.108186470200037
2016-06-10,SGD,0.652060511215441
2016-06-10,THB,0.025031289111389
2016-06-10,TRY,0.304414003044140
2016-06-10,USD,0.881600987393106
2016-06-10,ZAR,0.059467174119886
2016-06-11,AUD,0.654707345816420
2016-06-11,BGN,0.511299723898149
2016-06-11,BRL,0.258651906264549
2016-06-11,CAD,0.693962526023595
2016-06-11,CHF,0.918695452457510
2016-06-11,CNY,0.134874499278421
2016-06-11,CZK,0.037001406053430
2016-06-11,DKK,0.134488138146216
2016-06-11,EUR,1.000000000000000
2016-06-11,GBP,1.274209989806320
2016-06-11,HKD,0.113975700380679
2016-06-11,HRK,0.132643586682584
2016-06-11,HUF,0.003211406917371
2016-06-11,IDR,0.000066536388418
2016-06-11,ILS,0.229716070936323
2016-06-11,INR,0.013241525423729
2016-06-11,JPY,0.008278831029059
2016-06-11,KRW,0.000759797589922
2016-06-11,MXN,0.048069296698120
2016-06-11,MYR,0.217462215939980
2016-06-11,NOK,0.107845780533837
2016-06-11,NZD,0.626959247648903
2016-06-11,PHP,0.019238908769095
2016-06-11,PLN,0.229405152439724
2016-06-11,RON,0.221493753876141
2016-06-11,RUB,0.013672035219163
2016-06-11,SEK,0.107258159664496
2016-06-11,SGD,0.653295877703012
2016-06-11,THB,0.025131942699171
2016-06-11,TRY,0.303085409468388
2016-06-11,USD,0.884642604387827
2016-06-11,ZAR,0.058622145101534
2016-06-12,AUD,0.654707345816420
2016-06-12,BGN,0.511299723898149
2016-06-12,BRL,0.258651906264549
2016-06-12,CAD,0.693962526023595
2016-06-12,CHF,0.918695452457510
2016-06-12,CNY,0.134874499278421
2016-06-12,CZK,0.037001406053430
2016-06-12,DKK,0.134488138146216
2016-06-12,EUR,1.000000000000000
2016-06-12,GBP,1.274209989806320
2016-06-12,HKD,0.113975700380679
2016-06-12,HRK,0.132643586682584
2016-06-12,HUF,0.003211406917371
2016-06-12,IDR,0.000066536388418
2016-06-12,ILS,0.229716070936323
2016-06-12,INR,0.013241525423729
2016-06-12,JPY,0.008278831029059
2016-06-12,KRW,0.000759797589922
2016-06-12,MXN,0.048069296698120
2016-06-12,MYR,0.217462215939980
2016-06-12,NOK,0.107845780533837
2016-06-12,NZD,0.626959247648903
2016-06-12,PHP,0.019238908769095
2016-06-12,PLN,0.229405152439724
2016-06-12,RON,0.221493753876141
2016-06-12,RUB,0.013672035219163
2016-06-12,SEK,0.107258159664496
2016-06-12,SGD,0.653295877703012
2016-06-12,THB,0.025131942699171
2016-06-12,TRY,0.303085409468388
2016-06-12,USD,0.884642604387827
2016-06-12,ZAR,0.058622145101534
2016-06-13,AUD,0.654707345816420
2016-06-13,BGN,0.511299723898149
2016-06-13,BRL,0.258651906264549
2016-06-13,CAD,0.693962526023595
2016-06-13,CHF,0.918695452457510
2016-06-13,CNY,0.134874499278421
2016-06-13,CZK,0.037001406053430
2016-06-13,DKK,0.134488138146216
2016-06-13,EUR,1.000000000000000
2016-06-13,GBP,1.274209989806320
2016-06-13,HKD,0.113975700380679
2016-06-13,HRK,0.132643586682584
2016-06-13,HUF,0.003211406917371
2016-06-13,IDR,0.000066536388418
2016-06-13,ILS,0.229716070936323
2016-06-13,INR,0.013241525423729
2016-06-13,JPY,0.008278831029059
2016-06-13,KRW,0.000759797589922
2016-06-13,MXN,0.048069296698120
2016-06-13,MYR,0.217462215939980
2016-06-13,NOK,0.107845780533837
2016-06-13,NZD,0.626959247648903
2016-06-13,PHP,0.019238908769095
2016-06-13,PLN,0.229405152439724
2016-06-13,RON,0.221493753876141
2016-06-13,RUB,0.013672035219163
2016-06-13,SEK,0.107258159664496
2016-06-13,SGD,0.653295877703012
2016-06-13,THB,0.025131942699171
2016-06-13,TRY,0.303085409468388
2016-06-13,USD,0.884642604387827
2016-06-13,ZAR,0.058622145101534
2016-06-14,AUD,0.656685053848174
2016-06-14,BGN,0.511299723898149
2016-06-14,BRL,0.257997936016512
2016-06-14,CAD,0.694927032661571
2016-06-14,CHF,0.918442321822190
2016-06-14,CNY,0.134749097181049
2016-06-14,CZK,0.036989088218975
2016-06-14,DKK,0.134488138146216
2016-06-14,EUR,1.000000000000000
2016-06-14,GBP,1.257624347607370
2016-06-14,HKD,0.114324911398194
2016-06-14,HRK,0.132793307217316
2016-06-14,HUF,0.003201331754010
2016-06-14,IDR,0.000066617192299
2016-06-14,ILS,0.229310463436447
2016-06-14,INR,0.013225326500248
2016-06-14,JPY,0.008367500627563
2016-06-14,KRW,0.000756069346680
2016-06-14,MXN,0.047467152730311
2016-06-14,MYR,0.216882102888870
2016-06-14,NOK,0.107221358494612
2016-06-14,NZD,0.626998557903317
2016-06-14,PHP,0.019230029614246
2016-06-14,PLN,0.227873484641327
2016-06-14,RON,0.221346673159502
2016-06-14,RUB,0.013508694195584
2016-06-14,SEK,0.107221358494612
2016-06-14,SGD,0.654793085385018
2016-06-14,THB,0.025208601174721
2016-06-14,TRY,0.303591487294696
2016-06-14,USD,0.887468938587149
2016-06-14,ZAR,0.058479532163743
2016-06-15,AUD,0.654578778555999
2016-06-15,BGN,0.511299723898149
2016-06-15,BRL,0.254627861380592
2016-06-15,CAD,0.692089417952800
2016-06-15,CHF,0.923190546528804
2016-06-15,CNY,0.135107748429372
2016-06-15,CZK,0.036971310263236
2016-06-15,DKK,0.134484520831652
2016-06-15,EUR,1.000000000000000
2016-06-15,GBP,1.258209819069428
2016-06-15,HKD,0.114793429224111
2016-06-15,HRK,0.132916860503755
2016-06-15,HUF,0.003185119123455
2016-06-15,IDR,0.000066702241195
2016-06-15,ILS,0.230388204123949
2016-06-15,INR,0.013235391436702
2016-06-15,JPY,0.008404773911582
2016-06-15,KRW,0.000755138718983
2016-06-15,MXN,0.046910476047511
2016-06-15,MYR,0.216985635550927
2016-06-15,NOK,0.106774865196733
2016-06-15,NZD,0.624141805018100
2016-06-15,PHP,0.019235948139884
2016-06-15,PLN,0.225570693855454
2016-06-15,RON,0.221067757267603
2016-06-15,RUB,0.013450116209004
2016-06-15,SEK,0.107314560439560
2016-06-15,SGD,0.656641933153851
2016-06-15,THB,0.025255714105316
2016-06-15,TRY,0.304080763850879
2016-06-15,USD,0.890868596881960
2016-06-15,ZAR,0.058015408892602
2016-06-16,AUD,0.658414537792994
2016-06-16,BGN,0.511299723898149
2016-06-16,BRL,0.256772371292849
2016-06-16,CAD,0.692616705914947
2016-06-16,CHF,0.924470740501063
2016-06-16,CNY,0.135308842432853
2016-06-16,CZK,0.036937169874044
2016-06-16,DKK,0.134488138146216
2016-06-16,EUR,1.000000000000000
2016-06-16,GBP,1.263296192425276
2016-06-16,HKD,0.114728895619651
2016-06-16,HRK,0.132840936262919
2016-06-16,HUF,0.003186133945071
2016-06-16,IDR,0.000066619455679
2016-06-16,ILS,0.229721348004870
2016-06-16,INR,0.013268406597052
2016-06-16,JPY,0.008382932349736
2016-06-16,KRW,0.000759832229044
2016-06-16,MXN,0.047171368865953
2016-06-16,MYR,0.217136405089677
2016-06-16,NOK,0.107049189102393
2016-06-16,NZD,0.626017278076875
2016-06-16,PHP,0.019218942189422
2016-06-16,PLN,0.226659715768716
2016-06-16,RON,0.220468274615283
2016-06-16,RUB,0.013561344742945
2016-06-16,SEK,0.106906136412230
2016-06-16,SGD,0.657246138678935
2016-06-16,THB,0.025251249936872
2016-06-16,TRY,0.303905181583346
2016-06-16,USD,0.890471950133571
2016-06-16,ZAR,0.058474060906582
2016-06-17,AUD,0.657375755982119
2016-06-17,BGN,0.511299723898149
2016-06-17,BRL,0.256785558380197
2016-06-17,CAD,0.688231245698555
2016-06-17,CHF,0.924898261191269
2016-06-17,CNY,0.135882488823665
