transaction_hour,country,playerID,Game Category,payment_transaction_volume,payment_transaction_total_amount,cancelled_withdrawal_amount,pending_withdrawal_amount,deposit_amount,withdrawal_amount,cancelled_withdrawal_count,withdrawal_count,deposit_count,game_transaction_volume,game_total_amount,sum_wager_value,sum_result_value,count_wager_operations,count_result_operations,profit
2017-03-20 05:00:00,SE,116099685,Slots,,,,,,,,,,113.0,23436.0,59.190360427016,2417.9262234436032,56.0,57.0,-2358.7358630165872
2017-03-20 06:00:00,NO,116021116,N/A,2.0,935.0,0.0,880.0,55.0,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 06:00:00,NO,116021116,Slots,,,,,,,,,,57.0,3920.0,932.0,2988.0,29.0,28.0,-2056.0
2017-03-20 06:00:00,SE,116015483,N/A,1.0,21.13941443822,0.0,0.0,21.13941443822,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 06:00:00,SE,116015483,Slots,,,,,,,,,,72.0,216.0,17.4400169115315,5.3905506817461,33.0,39.0,12.049466229785402
2017-03-20 06:00:00,SE,116018788,N/A,3.0,253.67297325864,0.0,232.53355882042,21.13941443822,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 06:00:00,SE,116018788,Slots,,,,,,,,,,247.0,7884.0,125.779515907409,707.5362012472234,119.0,128.0,-581.7566853398143
2017-03-20 06:00:00,SE,116025700,N/A,7.0,285.38209491597,52.84853609555,52.84853609555,179.68502272487,0.0,1.0,0.0,5.0,,,,,,,
2017-03-20 06:00:00,SE,116025700,Slots,,,,,,,,,,88.0,6059.0,108.65659021245081,531.7619701934241,45.0,43.0,-423.1053799809733
2017-03-20 06:00:00,SE,116025700,Table Games,,,,,,,,,,36.0,650.0,42.27882887644,26.424268047775,16.0,20.0,15.854560828665
2017-03-20 06:00:00,SE,116025700,Unknown,,,,,,,,,,25.0,2055.0,25.367297325864,191.8401860268465,12.0,13.0,-166.4728887009825
2017-03-20 06:00:00,SE,116027757,N/A,1.0,26.424268047775,0.0,0.0,26.424268047775,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 06:00:00,SE,116027757,Slots,,,,,,,,,,5.0,81.0,7.9272804143325,0.6341824331466,3.0,2.0,7.2930979811859
2017-03-20 06:00:00,SE,116053618,N/A,2.0,52.84853609555,0.0,0.0,52.84853609555,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 06:00:00,SE,116053618,Slots,,,,,,,,,,73.0,2398.0,39.107916710707,214.3536624035508,37.0,36.0,-175.2457456928438
2017-03-20 06:00:00,SE,116068965,N/A,5.0,84.55765775288,0.0,0.0,84.55765775288,0.0,0.0,0.0,5.0,,,,,,,
2017-03-20 06:00:00,SE,116068965,Slots,,,,,,,,,,227.0,5299.0,219.1100306521503,340.9787548884886,92.0,135.0,-121.8687242363383
2017-03-20 06:00:00,SE,116099685,Slots,,,,,,,,,,15.0,3041.0,215.8334214142262,105.5913751189089,7.0,8.0,110.2420462953173
2017-03-20 07:00:00,SE,116018788,N/A,1.0,232.53355882042,0.0,0.0,0.0,232.53355882042,0.0,1.0,0.0,,,,,,,
2017-03-20 07:00:00,SE,116025700,Slots,,,,,,,,,,23.0,633.0,10.1469189303456,56.7593277666207,10.0,13.0,-46.6124088362751
2017-03-20 07:00:00,SE,116027757,N/A,1.0,21.13941443822,0.0,0.0,21.13941443822,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 07:00:00,SE,116027757,Slots,,,,,,,,,,334.0,8449.0,387.4854666525726,505.54909629003134,162.0,172.0,-118.06362963745875
2017-03-20 07:00:00,SE,116058225,N/A,2.0,21.13941443822,0.0,0.0,21.13941443822,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 07:00:00,SE,116058225,Slots,,,,,,,,,,51.0,607.0,11.626677941021,52.5314448789767,24.0,27.0,-40.9047669379557
2017-03-20 07:00:00,SE,116062837,N/A,1.0,31.70912165733,0.0,0.0,31.70912165733,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 07:00:00,SE,116062837,Slots,,,,,,,,,,29.0,6273.0,5.9190360427016,657.1186978120687,14.0,15.0,-651.1996617693671
2017-03-20 07:00:00,SE,116078708,N/A,1.0,12.683648662932,0.0,0.0,12.683648662932,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 07:00:00,SE,116078708,Unknown,,,,,,,,,,31.0,307.0,6.7646126202304,25.6843885424373,16.0,15.0,-18.919775922206902
2017-03-20 08:00:00,NO,116021116,N/A,1.0,880.0,0.0,0.0,0.0,880.0,0.0,1.0,0.0,,,,,,,
2017-03-20 08:00:00,NO,116045664,N/A,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,,,,,,,
